,Unnamed: 0,pref,burden rate,real consumption,fiscal_year,adult_population,cons_per_1000,unempr,grp,rGDP,pref2,suicide,death_rate,liver_disease,liver_disease_m,liver_disease_f,liver_disease_rate,year,loony,suicide_per_1000,loony_per_1000,liver_disease_1000,log_adult_population_per_1000,log_suicide_per_1000,log_loony_per_1000,liver_disease_per_1000,log_liver_disease_per_1000,log_cons_per_1000,log_loony_per_1000FE,rGDPFE,log_cons_per_1000FE,log_liver_disease_per_1000FE,burdenFE,log_adult_population,log_adult_populationFE,log_suicide_per_1000FE,pref_id
282,福島,福  島,0.349355912,11801.5,20,1654,7.135126965,4.6,7880206,-3.7,福  島,591,29,112,91,21,6,21,1.9,0.357315599,0.00114873,0.067714631,7.410951876,-1.029135858,-6.769097989,0.067714631,-2.692453004,8.872785324,-0.020412546,-4.513333333,-0.059613574,-0.040953402,-0.013470518,7.410951876,0.005568217,0.125723384,6
283,茨城,茨  城,0.359216525,14451.47,20,2408,6.00144103,4.075,12063607,-3.7,茨  城,729,25,149,115,34,5,21,2.3,0.302740864,0.00095515,0.061877076,7.786551806,-1.194878074,-6.953642683,0.061877076,-2.7826055,8.699754891,0.291573781,-4.513333333,-0.059942508,-0.032693845,-0.013965969,7.786551806,0.00481537,0.072291299,7
284,栃木,栃  木,0.359744497,9387,20,1634,5.744798042,3.95,8414636,-3.7,栃  木,549,28,104,77,27,5,21,1.2,0.335985312,0.000734394,0.063647491,7.398786275,-1.090687834,-7.216464719,0.063647491,-2.754395376,8.656050036,-0.015614949,-4.513333333,-0.13161837,0.108647533,-0.013585899,7.398786275,0.009343848,0.133186436,8
285,群馬,群  馬,0.359811688,10531.795,20,1639,6.425744356,3.75,7896889,-3.7,群  馬,538,27,108,82,26,6,21,2.1,0.328248932,0.001281269,0.065893838,7.401841579,-1.113983019,-6.659904234,0.065893838,-2.719710352,8.768067756,0.317952095,-4.513333333,-0.05829754,-0.043890676,-0.012961927,7.401841579,0.007210416,0.087710507,9
286,埼玉,埼  玉,0.361468003,33707.685,20,5784,5.827746369,3.925,20858816,-3.7,埼  玉,1720,24,355,263,92,5,21,5,0.297372061,0.000864454,0.06137621,8.662850764,-1.212771194,-7.053412851,0.06137621,-2.790732974,8.670385647,0.271283881,-4.513333333,-0.084882776,0.121894032,-0.012533796,8.662850764,0.005211133,0.1262501,10
287,新潟,新  潟,0.340908383,15847.655,20,1971,8.040413496,3.875,9010535,-3.7,新  潟,711,30,128,93,35,5,21,2.5,0.360730594,0.001268392,0.064941654,7.586296307,-1.019623877,-6.670005575,0.064941654,-2.734266043,8.992235791,0.232578668,-4.513333333,-0.094375334,-0.045239728,-0.013742554,7.586296307,0.003981274,0.030598297,11
288,長野,長  野,0.352800282,11813.61,20,1771,6.670587239,3.125,8504456,-3.7,長  野,526,25,119,91,28,6,21,1.9,0.29700734,0.00107284,0.067193676,7.479299638,-1.213998425,-6.837445752,0.067193676,-2.700176145,8.805463177,0.016379705,-4.513333333,-0.077015942,0.044444999,-0.01392609,7.479299638,0.005138731,0.073603187,12
289,千葉,千  葉,0.359302412,28568.9,20,5012,5.700099761,3.65,20363395,-3.7,千  葉,1326,22,285,215,70,5,21,4.3,0.264565044,0.000857941,0.056863528,8.519590316,-1.329668145,-7.060975293,0.056863528,-2.867101136,8.648238956,0.217262182,-4.513333333,-0.087106808,0.068864845,-0.012365654,8.519590316,0.007574837,0.042379126,13
290,東京,東  京,0.36835345,92327,20,10743,8.594154333,3.95,97830989,-3.7,東  京,2862,23,922,748,174,7,21,11.9,0.266406032,0.001107698,0.085823327,9.282009659,-1.322733699,-6.805471259,0.085823327,-2.455464435,9.058837522,0.107372585,-4.513333333,-0.072172726,-0.062279233,-0.014492674,9.282009659,0.008516143,0.06746771,14
291,神奈川,神奈川,0.363149326,41878.695,20,7297,5.739166096,3.8,32291696,-3.7,神奈川,1908,22,441,334,107,5,21,5.1,0.261477319,0.000698917,0.060435796,8.895218584,-1.341407732,-7.265978044,0.060435796,-2.806173708,8.655069199,-0.18340533,-4.513333333,-0.104282745,0.022234158,-0.012756513,8.895218584,0.010161342,0.092095517,15
292,山梨,山  梨,0.360522023,4559.28,20,709,6.430578279,3.475,3370844,-3.7,山  梨,222,26,53,38,15,6,21,0.6,0.313117066,0.000846262,0.074753173,6.563855527,-1.161178145,-7.07468115,0.074753173,-2.593563613,8.768819748,-0.051941806,-4.513333333,-0.117971604,-0.014070908,-0.013953918,6.563855527,0.00843822,0.053255516,16
293,富山,富  山,0.35397757,6059.405,20,909,6.666012101,3.3,4643394,-3.7,富  山,293,27,64,45,19,6,21,0.8,0.322332233,0.000880088,0.070407041,6.812345094,-1.132172485,-7.035488645,0.070407041,-2.653462011,8.804777074,0.119278617,-4.513333333,-0.052859776,0.012512137,-0.014934987,6.812345094,0.005703183,0.051534504,17
294,石川,石  川,0.354749937,6340.97,20,949,6.681738672,3.375,4844292,-3.7,石  川,254,22,72,50,22,6,21,1.3,0.267650158,0.001369863,0.075869336,6.855408799,-1.318074532,-6.593044534,0.075869336,-2.57874268,8.807133513,0.33141599,-4.513333333,-0.061426961,0.233894651,-0.014958051,6.855408799,0.0032515,0.01913231,18
295,福井,福  井,0.358187611,3972.595,20,653,6.083606432,2.8,3511540,-3.7,福  井,191,24,35,28,7,4,21,0.6,0.292496172,0.000918836,0.053598775,6.481577129,-1.229303701,-6.992402753,0.053598775,-2.926229068,8.713352962,0.071629662,-4.513333333,-0.07516597,-0.174477052,-0.015491269,6.481577129,0.000221298,0.105797615,19
296,岐阜,岐  阜,0.358827368,9147.175,20,1705,5.364912023,3.325,7682933,-3.7,岐  阜,473,23,92,62,30,5,21,1.5,0.277419355,0.000879765,0.053958944,7.44132039,-1.282225001,-7.035855282,0.053958944,-2.919531813,8.587635257,0.227217041,-4.513333333,-0.089758661,-0.068867521,-0.014396936,7.44132039,0.012984281,0.02576377,20
297,静岡,静  岡,0.361376033,19333.13,20,3102,6.232472598,3.175,17197288,-3.7,静  岡,804,22,191,146,45,5,21,2.2,0.259187621,0.00070922,0.061573179,8.039802344,-1.350203075,-7.251344983,0.061573179,-2.787528916,8.737528419,-0.012522212,-4.513333333,-0.074218506,0.000967639,-0.01370932,8.039802344,0.014259155,0.022562723,21
298,愛知,愛  知,0.367671432,34808.75,20,5948,5.852177202,3.125,35415931,-3.7,愛  知,1512,21,326,238,88,5,21,5.9,0.254203093,0.00099193,0.054808339,8.690810308,-1.369621751,-6.915857957,0.054808339,-2.903912926,8.674569042,0.367706529,-4.513333333,-0.083850941,0.010932353,-0.014213032,8.690810308,0.017747171,0.050275132,22
299,三重,三  重,0.355947406,7743.275,20,1529,5.064274035,3.125,8126906,-3.7,三  重,425,23,94,64,30,5,21,1.7,0.277959451,0.001111838,0.06147809,7.332369206,-1.280280037,-6.801740955,0.06147809,-2.789074424,8.529966077,0.12308987,-4.513333333,-0.131063527,-0.025603747,-0.013802327,7.332369206,0.018635352,0.109685841,23
300,滋賀,滋  賀,0.352302592,5665.995,20,1116,5.077056452,3.225,6371372,-3.7,滋  賀,279,20,68,44,24,5,21,0.9,0.25,0.000806452,0.0609319,7.017506143,-1.386294361,-7.122866659,0.0609319,-2.797998438,8.532486934,-0.003503737,-4.513333333,-0.107981829,0.078427062,-0.013470654,7.017506143,0.015842073,-0.02567406,24
301,京都,京  都,0.364550283,12868.91,20,2152,5.979976766,4.375,10234114,-3.7,京  都,571,22,150,95,55,6,21,2.7,0.265334572,0.001254647,0.069702602,7.674152921,-1.326763712,-6.680901148,0.069702602,-2.663517627,8.696171962,0.373521007,-4.513333333,-0.130864816,0.156160082,-0.014547356,7.674152921,0.000373563,0.073257606,25
302,大阪,大  阪,0.368466595,51063.4,20,7170,7.12181311,5.4,39938157,-3.7,大  阪,2079,24,594,456,138,7,21,5,0.289958159,0.00069735,0.082845188,8.877660934,-1.238018646,-7.268223021,0.082845188,-2.490781614,8.870917622,0.036330472,-4.513333333,-0.079866604,-0.041459497,-0.014458632,8.877660934,-0.001104351,0.046832756,26
303,兵庫,兵  庫,0.361961707,27041.085,20,4538,5.95881115,4.325,20096228,-3.7,兵  庫,1239,23,324,239,85,6,21,4.6,0.273027766,0.001013662,0.071397091,8.420241665,-1.298181784,-6.894185362,0.071397091,-2.63949815,8.692626269,0.233449697,-4.513333333,-0.090112025,-0.026961919,-0.014050076,8.420241665,0.006633675,0.019062881,27
304,奈良,奈  良,0.357013237,5702.945,20,1145,4.980737991,3.975,3802845,-3.7,奈  良,272,20,77,55,22,6,21,1.1,0.237554585,0.000960699,0.067248908,7.043159916,-1.43735785,-6.947849736,0.067248908,-2.699354494,8.51333335,0.348489941,-4.513333333,-0.098538492,0.178531857,-0.01332936,7.043159916,0.000951469,0.030234621,28
305,和歌山,和歌山,0.359679916,5123.44,20,831,6.165391095,3.375,3561298,-3.7,和歌山,258,26,71,55,16,7,21,0.7,0.310469314,0.000842359,0.08543923,6.722629795,-1.16967021,-7.079304739,0.08543923,-2.459949918,8.726706852,0.082676716,-4.513333333,-0.087373053,0.076596485,-0.0147241,6.722629795,-0.002859757,0.065747427,29
306,鳥取,鳥  取,0.35205515,3178.135,20,490,6.485989796,4.325,2025765,-3.7,鳥  取,150,26,62,45,17,11,21,0.9,0.306122449,0.001836735,0.126530612,6.194405391,-1.183770097,-6.299765907,0.126530612,-2.067271006,8.777399714,0.326971754,-4.513333333,-0.132397683,0.546293307,-0.014211478,6.194405391,0.011433162,0.059358161,30
307,島根,島  根,0.347818747,4191.025,20,599,6.996702838,3.325,2417294,-3.7,島  根,221,31,50,35,15,7,21,0.9,0.368948247,0.001502504,0.083472454,6.395261598,-0.997098897,-6.500622114,0.083472454,-2.483238593,8.853194294,0.106311618,-4.513333333,-0.093921108,-0.022418144,-0.014381911,6.395261598,0.002990728,0.091773209,31
308,岡山,岡  山,0.354401542,9230.295,20,1585,5.823529968,4,7827633,-3.7,岡  山,401,21,114,85,29,6,21,1.2,0.252996845,0.000757098,0.07192429,7.368339686,-1.374378259,-7.18601813,0.07192429,-2.632141238,8.669661881,-0.239358308,-4.513333333,-0.074709453,0.005311064,-0.013598735,7.368339686,0.008614008,0.043369134,32
309,広島,広  島,0.361516192,16016.89,20,2338,6.850680068,3.825,11503663,-3.7,広  島,668,24,153,116,37,5,21,2.8,0.285714286,0.001197605,0.065440547,7.757051142,-1.252762968,-6.727431725,0.065440547,-2.726613221,8.832103206,0.14377708,-4.513333333,-0.079263381,-0.04292297,-0.013874893,7.757051142,0.00758135,0.089293106,33
310,山口,山  口,0.361437075,7733.895,20,1212,6.381101485,3.475,6063941,-3.7,山  口,409,28,97,69,28,7,21,1.5,0.337458746,0.001237624,0.080033003,7.100027167,-1.086312011,-6.694562059,0.080033003,-2.525316188,8.761096008,0.221596442,-4.513333333,-0.117481712,0.065692305,-0.014191946,7.100027167,0.001944835,0.158441203,34
311,徳島,徳  島,0.359270177,3611.34,20,654,5.521926606,4.3,2889687,-3.7,徳  島,166,21,59,45,14,8,21,0.7,0.25382263,0.001070336,0.090214067,6.483107351,-1.371119563,-6.839782295,0.090214067,-2.405569908,8.616482101,-0.053261925,-4.513333333,-0.117005107,0.088719755,-0.014704999,6.483107351,-0.000225866,0.061077433,35
312,香川,香  川,0.36013055,4829.91,20,818,5.904535452,3.875,3862599,-3.7,香  川,205,21,43,30,13,4,21,0.7,0.250611247,0.000855746,0.052567237,6.706862337,-1.383852357,-7.063537281,0.052567237,-2.945662221,8.683476055,0.095877591,-4.513333333,-0.071049557,-0.289600109,-0.014210593,6.706862337,0.000665891,0.024016335,36
313,愛媛,愛  媛,0.363571795,7632.725,20,1192,6.403292785,4.2,4978204,-3.7,愛  媛,332,23,99,68,31,7,21,1.3,0.27852349,0.001090604,0.083053691,7.083387848,-1.278252879,-6.821023583,0.083053691,-2.488267997,8.764567635,0.110452681,-4.513333333,-0.048440601,0.10947069,-0.015028004,7.083387848,0.00624388,-0.01705794,37
314,高知,高  知,0.36468734,5112.425,20,647,7.901738794,5.075,2296448,-3.7,高  知,233,31,62,51,11,8,21,0.9,0.360123648,0.001391036,0.095826893,6.472346295,-1.021307841,-6.57770681,0.095826893,-2.345211909,8.974838115,0.232778128,-4.513333333,-0.050799798,0.017774133,-0.014919807,6.472346295,0.004234287,0.138484045,38
315,福岡,福  岡,0.363549097,27764.76,20,4103,6.766941262,5.075,17961215,-3.7,福  岡,1185,24,296,222,74,6,21,5.2,0.288813064,0.001267365,0.072142335,8.319473692,-1.241975639,-6.670815067,0.072142335,-2.629114238,8.819804456,-0.055385355,-4.513333333,-0.099785266,-0.023983024,-0.013847218,8.319473692,0.005371916,-0.003765619,39
316,佐賀,佐  賀,0.354856365,4226.565,20,684,6.179188596,3.1,2963312,-3.7,佐  賀,226,27,57,43,14,7,21,0.8,0.330409357,0.001169591,0.083333333,6.527957918,-1.107422918,-6.751101469,0.083333333,-2.48490665,8.728942247,0.090960177,-4.513333333,-0.134163556,0.105479226,-0.01442544,6.527957918,0.004609119,0.145806729,40
317,長崎,長  崎,0.363378376,7575.735,20,1173,6.45842711,4.025,4463502,-3.7,長  崎,329,23,87,57,30,6,21,1.4,0.280477408,0.001193521,0.074168798,7.067319849,-1.271262098,-6.730847612,0.074168798,-2.60141173,8.773141086,-0.056397481,-4.513333333,-0.116792601,-0.037014477,-0.014270918,7.067319849,0.002217084,-0.027643748,41
318,熊本,熊  本,0.369640746,10305.22,20,1468,7.019904632,4.225,5747382,-3.7,熊  本,452,25,108,72,36,6,21,2.2,0.307901907,0.001498638,0.073569482,7.291656209,-1.177974029,-6.503198849,0.073569482,-2.609524982,8.856504912,0.276911328,-4.513333333,-0.082112453,0.048220372,-0.014264725,7.291656209,-0.000898105,0.050391245,42
319,大分,大  分,0.361944355,7439.47,20,980,7.591295918,3.825,4614721,-3.7,大  分,295,25,53,36,17,5,21,1.1,0.301020408,0.001122449,0.054081633,6.887552572,-1.200577215,-6.792242392,0.054081633,-2.917260658,8.934757596,0.115740158,-4.513333333,-0.052013314,-0.219466676,-0.013920757,6.887552572,0.003282975,0.081286876,43
320,宮崎,宮  崎,0.364036996,8537.565,20,922,9.259831887,3.875,3606370,-3.7,宮  崎,337,30,58,39,19,5,21,1.2,0.365509761,0.001301518,0.062906725,6.826545224,-1.006462293,-6.644223667,0.062906725,-2.766102213,9.133441173,0.223445748,-4.513333333,-0.080814733,-0.22519289,-0.013354417,6.826545224,0.005239671,0.034284557,44
321,鹿児島,鹿児島,0.368149489,14176.355,20,1387,10.22087599,4.175,5668837,-3.7,鹿児島,415,24,101,65,36,6,21,1.6,0.299206921,0.001153569,0.072819034,7.23489842,-1.2066199,-6.764894791,0.072819034,-2.619777903,9.232187573,0.012553554,-4.513333333,-0.003647483,-0.15745283,-0.014451701,7.23489842,-0.0017345,-0.029328691,45
322,北海道,北海道,0.377647072,35013.765,19,4616,7.585304376,5.125,19233301,1.8,北海道,1546,28,288,197,91,5,20,6.1,0.33492201,0.00132149,0.062391681,8.437283808,-1.093857579,-6.628995037,0.062391681,-2.774323328,8.93396802,-0.062703815,0.986666667,-0.06820993,0.007907166,-0.003684218,8.437283808,0.006090619,0.130447808,0
323,青森,青  森,0.372737603,9734.955,19,1152,8.450481771,5.65,4762488,1.8,青  森,473,34,92,66,26,7,20,0.7,0.410590278,0.000607639,0.079861111,7.049254841,-0.890159453,-7.405929785,0.079861111,-2.527466264,9.041978733,-0.13256658,0.986666667,-0.058429502,0.015496424,-0.004389384,7.049254841,0.005865741,0.12474331,1
324,岩手,岩  手,0.36748461,8407.585,19,1114,7.54720377,4.125,4597218,1.8,岩  手,454,34,75,57,18,6,20,1.1,0.407540395,0.000987433,0.067324955,7.01571242,-0.897615222,-6.920402241,0.067324955,-2.698224307,8.928932412,0.079979992,0.986666667,-0.055159739,-0.05519269,-0.004519354,7.01571242,0.008148363,0.071676875,2
325,宮城,宮  城,0.364904281,13496.09,19,1907,7.07713162,4.85,8448181,1.8,宮  城,649,28,93,69,24,4,20,1.8,0.340325118,0.000943891,0.048767698,7.553286606,-1.077853889,-6.965499941,0.048767698,-3.020687112,8.864623966,0.033151565,0.986666667,-0.049588214,-0.130215598,-0.004667428,7.553286606,0.003691209,0.182533932,3
326,秋田,秋  田,0.358159631,8090.85,19,937,8.634845251,4.5,3795047,1.8,秋  田,410,37,75,51,24,7,20,1.2,0.437566702,0.001280683,0.080042689,6.842683282,-0.826526123,-6.660361725,0.080042689,-2.525195169,9.063561069,0.159280863,0.986666667,-0.042614444,0.097668649,-0.005257539,6.842683282,0.007350812,0.061329141,4
327,山形,山  形,0.358874594,7333.125,19,982,7.467540733,3.175,4286225,1.8,山  形,340,29,73,56,17,6,20,0.9,0.346232179,0.000916497,0.074338086,6.889591308,-1.060645691,-6.994951824,0.074338086,-2.599131867,8.918321005,-0.18735193,0.986666667,-0.049892629,0.124066362,-0.005343403,6.889591308,0.009097146,0.062206665,5
328,福島,福  島,0.358816522,12253.475,19,1658,7.390515682,4.375,8184370,1.8,福  島,535,26,110,87,23,5,20,2.1,0.322677925,0.001266586,0.066344994,7.413367336,-1.131100589,-6.671429991,0.066344994,-2.71288697,8.907952793,0.077255453,0.986666667,-0.024446106,-0.061387368,-0.004982652,7.413367336,0.007983678,0.023758654,6
329,茨城,茨  城,0.369102191,14880.845,19,2403,6.192611319,3.55,12312491,1.8,茨  城,671,23,190,147,43,7,20,1.8,0.27923429,0.000749064,0.079067832,7.784473236,-1.275704099,-7.196686571,0.079067832,-2.537449164,8.731112138,0.048529894,0.986666667,-0.028585261,0.212462492,-0.005103105,7.784473236,0.002736799,-0.008534725,7
330,栃木,栃  木,0.369473069,10254.58,19,1629,6.295015347,3.4,8647679,1.8,栃  木,530,27,65,54,11,3,20,1.8,0.325352977,0.001104972,0.03990178,7.395721609,-1.122844602,-6.807934944,0.03990178,-3.221334339,8.747513384,0.392914826,0.986666667,-0.040155021,-0.358291429,-0.004882681,7.395721609,0.006279181,0.101029668,8
331,群馬,群  馬,0.369419872,10504.89,19,1634,6.428941248,3.025,8221714,1.8,群  馬,505,26,124,94,30,6,20,1.9,0.309057528,0.001162791,0.075887393,7.398786275,-1.174227846,-6.756932389,0.075887393,-2.57850471,8.768565146,0.22092394,0.986666667,-0.05780015,0.097314966,-0.004495903,7.398786275,0.004155113,0.02746568,9
332,埼玉,埼  玉,0.371552144,35476.56,19,5758,6.161264328,3.45,21339113,1.8,埼  玉,1643,23,291,196,95,4,20,4.2,0.285342133,0.00072942,0.050538381,8.658345471,-1.254066353,-7.223260946,0.050538381,-2.985022204,8.726037284,0.101435786,0.986666667,-0.02923114,-0.072395197,-0.003863927,8.658345471,0.000705841,0.084954941,10
333,新潟,新  潟,0.35026834,16573.285,19,1972,8.404302738,3.6,9319227,1.8,新  潟,665,28,138,98,40,6,20,2.6,0.337221095,0.001318458,0.069979716,7.586803535,-1.087016495,-6.63129209,0.069979716,-2.65954985,9.036499084,0.271292153,0.986666667,-0.05011204,0.029476465,-0.005347592,7.586803535,0.004488502,-0.036794321,11
334,長野,長  野,0.362495646,11801.91,19,1772,6.66022009,2.8,8634394,1.8,長  野,538,25,84,61,23,4,20,2.3,0.303611738,0.001297968,0.047404063,7.479864131,-1.192005571,-6.646955008,0.047404063,-3.049047332,8.80390781,0.206870448,0.986666667,-0.078571309,-0.304426189,-0.005175879,7.479864131,0.005703224,0.095596041,12
335,千葉,千  葉,0.3693418,29139.105,19,4989,5.840670475,3.275,20586012,1.8,千  葉,1258,21,236,164,72,4,20,3.2,0.25215474,0.000641411,0.047304069,8.514990768,-1.377712331,-7.351839958,0.047304069,-3.051158963,8.672600877,-0.073602483,0.986666667,-0.062744888,-0.115192982,-0.003745176,8.514990768,0.002975289,-0.00566506,13
336,東京,東  京,0.378973426,93793.945,19,10707,8.760058373,3.675,100575130,1.8,東  京,2776,22,997,791,206,8,20,10.7,0.259269637,0.000999346,0.093116653,9.278653012,-1.349886691,-6.908409271,0.093116653,-2.373902242,9.077957847,0.004434573,0.986666667,-0.053052401,0.01928296,-0.005001372,9.278653012,0.005159497,0.040314718,14
337,神奈川,神奈川,0.373552875,44197.51,19,7270,6.079437414,3.8,32987333,1.8,神奈川,1871,21,434,319,115,5,20,9.3,0.25735901,0.00127923,0.059697387,8.891511571,-1.357283244,-6.66149717,0.059697387,-2.818467036,8.71266744,0.421075544,0.986666667,-0.046684504,0.00994083,-0.003839991,8.891511571,0.006454329,0.076220004,15
338,山梨,山  梨,0.370073179,6803.775,19,709,9.596297602,2.925,3419690,1.8,山  梨,218,25,59,40,19,7,20,0.8,0.307475317,0.00112835,0.083215797,6.563855527,-1.179360464,-6.786999078,0.083215797,-2.486318083,9.169132637,0.235740267,0.986666667,0.282341285,0.093174623,-0.005247011,6.563855527,0.00843822,0.035073197,16
339,富山,富  山,0.364250414,6176.27,19,910,6.78710989,3.1,4809626,1.8,富  山,296,27,47,36,11,4,20,0.8,0.325274725,0.000879121,0.051648352,6.8134446,-1.123085145,-7.036588151,0.051648352,-2.963296998,8.822780488,0.118179112,0.986666667,-0.034856363,-0.29732285,-0.005663,6.8134446,0.006802688,0.060621844,17
340,石川,石  川,0.365115784,6293.655,19,948,6.638876582,3.075,4940192,1.8,石  川,239,21,55,40,15,5,20,0.8,0.252109705,0.000843882,0.058016878,6.854354502,-1.37789095,-7.077498054,0.058016878,-2.847021317,8.800698039,-0.15303753,0.986666667,-0.067862436,-0.034383987,-0.005616153,6.854354502,0.002197204,-0.040684109,18
341,福井,福  井,0.368661617,4088.615,19,655,6.242160305,2.675,3591253,1.8,福  井,206,26,45,28,17,6,20,0.6,0.314503817,0.000916031,0.06870229,6.484635236,-1.156759067,-6.995460859,0.06870229,-2.677972746,8.739081604,0.068571556,0.986666667,-0.049437328,0.07377927,-0.005950592,6.484635236,0.003279404,0.17834225,19
342,岐阜,岐  阜,0.369548685,9423.125,19,1701,5.539756026,2.325,7877935,1.8,岐  阜,466,23,95,71,24,5,20,1.3,0.273956496,0.000764256,0.0558495,7.438971592,-1.294785958,-7.176607328,0.0558495,-2.885094701,8.61970574,0.086464995,0.986666667,-0.057688177,-0.034430409,-0.004940205,7.438971592,0.010635484,0.013202813,20
343,静岡,静  岡,0.37160646,19704.715,19,3092,6.372805627,2.625,17815645,1.8,静  岡,781,21,183,135,48,5,20,2.1,0.252587322,0.000679172,0.059184994,8.03657341,-1.37599826,-7.294636065,0.059184994,-2.827087257,8.759795095,-0.055813294,0.986666667,-0.051951829,-0.038590702,-0.004651557,8.03657341,0.011030221,-0.003232463,21
